subject,session,modality,direction,rsn_idx,rsn_name,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6
5743,REST2,ASL,RL,7,executive_ctrl,1.0986122886681098,1.2909841813155656,1.209837923778334,0.8873031950009028,1.0788096613719298,1.6422277352570913
5743,REST2,ASL,RL,8,right_frontoparietal,0.9330978501905364,1.2784053991087057,1.1499055830556604,1.0647107369924282,1.3397743454849977,1.1451323043030026
5743,REST2,ASL,RL,9,left_frontoparietal,0.963437510299857,1.4321038971511848,1.890850371872286,1.3862943611198906,0.8383291904044432,1.6582280766035324
5762,REST1,ASL,LR,0,medial_visual,0.8300695564270262,1.1755733298042381,1.0116009116784799,1.0116009116784799,1.791759469228055,0.916290731874155
5762,REST1,ASL,LR,1,occipital_pole,0.9993140676858292,1.2181574393178924,1.4586150226995167,1.9924301646902063,1.041453874828161,1.0986122886681098
5762,REST1,ASL,LR,2,lateral_visual,0.9024974097418192,1.0833448165373212,1.074514737089049,1.3862943611198906,1.55814461804655,1.1786549963416462
5762,REST1,ASL,LR,3,default_mode,0.8190274264489481,1.1786549963416462,1.0986122886681098,2.159484249353372,1.6094379124341003,1.8718021769015913
5762,REST1,ASL,LR,4,cerebellum,0.6788951578527439,1.1631508098056809,0.7801585575495751,1.2237754316221157,,1.1631508098056809
5762,REST1,ASL,LR,5,sensorimotor,0.9789893260897191,0.9916401691159419,1.126011262856224,1.3862943611198906,2.3978952727983707,
5762,REST1,ASL,LR,6,auditory,0.76363705831449,1.0185695809945732,1.0986122886681098,1.6582280766035324,2.833213344056216,
5762,REST1,ASL,LR,7,executive_ctrl,0.8969263646923639,0.8938178760220964,0.995428052432879,1.2992829841302609,2.1972245773362196,
5762,REST1,ASL,LR,8,right_frontoparietal,0.8988556700520537,1.466337068793427,1.5841201044498106,1.3437347467010947,1.540445040947149,0.8472978603872037
5762,REST1,ASL,LR,9,left_frontoparietal,0.7488577875739512,1.5723966407537513,1.0360919316867756,0.6539264674066639,0.7731898882334817,0.8873031950009028
5762,REST1,ASL,RL,0,medial_visual,1.3476795249921112,1.578185368929996,1.1394342831883648,0.9718605830289657,0.9555114450274363,1.1700712526502546
5762,REST1,ASL,RL,1,occipital_pole,1.1290097658524807,1.4816045409242156,0.9734491457141037,1.2656663733312759,0.9444616088408514,0.6931471805599453
5762,REST1,ASL,RL,2,lateral_visual,1.1430640512389436,1.3609765531356008,1.0216512475319814,1.0459685551826876,1.5686159179138452,0.9694005571881036
5762,REST1,ASL,RL,3,default_mode,1.001448540214462,0.995428052432879,0.8754687373538999,1.0986122886681098,1.4816045409242156,1.2237754316221157
5762,REST1,ASL,RL,4,cerebellum,1.4008931605410433,1.3862943611198906,0.878550403891308,0.6029960835656478,0.8708283577973976,0.7563260821814769
5762,REST1,ASL,RL,5,sensorimotor,1.3040562628829186,0.9118363815247748,0.9409833444645266,0.8397506547518206,0.9295359586241757,0.5108256237659907
5762,REST1,ASL,RL,6,auditory,1.1239300966523995,0.9343092373768334,0.8377284093710529,0.8075575317376895,0.8472978603872037,0.6380874033769179
5762,REST1,ASL,RL,7,executive_ctrl,1.3350010667323402,1.4403615823901665,1.2443240998495033,1.742969305058623,1.0647107369924282,1.0647107369924282
5762,REST1,ASL,RL,8,right_frontoparietal,1.0805937831654313,1.1239300966523995,1.1921383466789333,1.3609765531356008,1.157452788691043,0.8043728156701697
5762,REST1,ASL,RL,9,left_frontoparietal,1.027349268646619,1.2007417837444896,0.916290731874155,0.9808292530117262,1.128465251817791,1.0647107369924282
5765,REST1,ASL,LR,0,medial_visual,0.8593825996022756,0.9869082990881084,1.2602536402245257,1.0531499145913523,1.0116009116784799,1.0116009116784799
5765,REST1,ASL,LR,1,occipital_pole,1.1567199194753905,1.6739764335716716,1.1826954058786512,0.8938178760220964,0.6466271649250525,0.5947071077466928
